"Empire","City","Pop","Tax","Prosperity_Regional","Prosperity_National","Road_Level","Terrain","Literacy","War_Population","Trade","Capital","Special_Mod","Healthcare_Spending","Pop_Tax","Pop_Growth_Mod","Colonial_Boost","Resource_Income","Resource_Boost","Tax_Base_Industry","Special_Economic_Notes","Net_Prosperity","Net_Income","Resources_Notes"
"Syndria","Atar-Nublar (CAP 2M)",11368525049,"0.30","0.25","0.15","0.20","0.15","0.08","","0.10","0.05","0.55","0.20","","","15.00","3300000.00","3.30","600.00","Reg Capital, medium modern industry, trade 3, huge portal, Unique Spices S, Galleylaw",1.3800000000000003,4870276130991.601,"large syndrian sapphire, large oil (1920), gems (1920)"
"Syndria","Dakhma",1720534410,"0.30","0.25","0.15","0.20","0.05","0.08","","0.00","","0.20","0.20","","","15.00","2000000.00","2.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,485190703620,"large coal (1920), iron (1920)"
"Syndria","Alkabir",6893,"0.30","0.25","0.15","0.20","-0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,1943826,""
"Syndria","Markaziun",3074,"0.30","0.25","0.15","0.20","-0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,866868,""
"Syndria","Tharwa",3447,"0.30","0.25","0.15","0.20","-0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,972054,""
"Syndria","Altilal",76380427,"0.30","0.25","0.15","0.20","0.05","0.08","","0.00","","0.20","0.20","","","15.00","3000000.00","3.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,21539280414,"large jacinth (1920), moderate black sapphire (1920)"
"Syndria","Tazij",373,"0.30","0.25","0.15","0.20","-0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,105186,""
"Syndria","Janub",3036,"0.30","0.25","0.15","0.20","-0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,856152,""
"Syndria","Jabal",44807405,"0.30","0.25","0.15","0.20","0.00","0.08","","0.00","","0.20","0.20","","","15.00","1850000.00","1.85","500.00","low modern industry, trade 1, Unique Spices S",0.88,12635688210,"large aluminum (1920), tungsten (1920), low gold (1920)"
"Syndria","Samaka",377,"0.30","0.25","0.15","0.20","0.05","0.08","","0.00","","0.20","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, Unique Spices S",0.88,106314,""
"Syndria","Neverwinter",40617,"0.30","0.15","0.15","","0.10","0.02","","0.10","0.05","0.25","0.20","","","","","0.00","350.00","reg capital, high medieval industry, trade 3, multi-racial hub, unique spices",0.72,7335430.2,""
"Syndria","Waterdeep",268,"0.30","0.15","0.15","","-0.05","0.02","","0.05","","0.10","0.20","","","15.00","","0.00","500.00","low modern industry, trade 2, unique spices",0.47,59094,""
"Syndria","Thriller City",976,"0.30","0.15","0.15","","0.05","0.03","","0.00","","0.15","0.20","","","","","0.00","500.00"," low modern industry, trade 1, gecko moria slaves,unique spices",0.48,216672,""
"Syndria","Rocksha",45652840,"0.30","0.15","0.15","","0.00","0.08","","0.00","","0.10","0.20","","","15.00","2250000.00","2.25","500.00","low modern industry, trade 1, unique spices",0.48000000000000004,10134930480,"large tunsten (1920), oil (1920)"
"Syndria","Mexico",51150343,"0.30","0.15","0.15","","0.00","0.08","","0.00","","0.10","0.20","","","15.00","2500000.00","2.50","500.00","low modern industry, trade 1, unique spices",0.48000000000000004,11355376146,"moderate damestear (1920), low platinum (1920)"
"Syndria","Honduras",28623331,"0.30","0.15","0.15","","0.00","0.08","","0.00","","0.10","0.20","","","15.00","1450000.00","1.45","500.00","low modern industry, trade 1, unique spices",0.48000000000000004,6354379482,"large copper (1920), iron (1920), aluminum (1920)"
"Syndria","Hormuz",270,"0.30","0.15","0.15","","0.05","0.08","","0.00","","0.10","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, unique spices",0.48000000000000004,59940,""
"Syndria","Maldives",268,"0.30","0.15","0.15","","-0.05","0.08","","0.00","","0.10","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, unique spices",0.48000000000000004,59496,""
"Syndria","Estolad",29353,"0.30","0.10","0.15","0.10","0.05","0.02","","0.00","","","0.20","","","","","0.00","500.00","low modern industry, trade 1",0.37,6032041.500000001,""
"Syndria","New Beleriand",3927133746,"0.30","0.10","0.15","0.10","0.05","0.02","","0.00","","","0.20","","","","500000.00","0.05","500.00","low modern industry, trade 1",0.37,807025984803.0001,"large iron (1920)"
"Syndria","Hildorien",30960,"0.30","0.10","0.15","0.00","0.15","0.02","","0.05","0.05","","0.20","","","","","0.00","300.00","reg capital, medium medieval industry, trade 2",0.37,3817368.0000000005,""
"Syndria","Dimbar",14745,"0.30","0.10","0.15","0.00","0.05","0.02","","0.00","","","0.20","","","","","0.00","500.00","low modern industry, trade 1",0.27,2808922.5,""
"The Cube","Khivine",28378,"0.10","0.00","0.00","0.00","0.05","0.01","","","0.10","","0.00","-0.15","0.30","","","0.00","300.00","national capital, medium medieval industry, trade 1, all derro",-0.03999999999999999,817286.4,""
"The Cube","Ylont",5654,"0.10","0.00","0.00","0.00","0.05","0.01","","","","","0.00","-0.15","0.30","","","0.00","200.00","low medieval industry, trade 1, all derro pop",-0.13999999999999999,97248.8,""
"The Cube","Stodiff",1885,"0.10","0.00","0.00","0.00","0.05","0.01","","","","","0.00","-0.15","0.30","","","0.00","100.00","low medieval industry, trade 1, all derro pop",-0.13999999999999999,16211,""
"The Cube","Zlegas",9422,"0.10","0.00","0.00","0.00","0.05","0.01","","","","","0.00","-0.15","0.30","","","0.00","200.00","low medieval industry, trade 1, all derro pop",-0.13999999999999999,162058.4,""
"The Formians","Formioso",542207,"0.00","0.00","0.00","0.00","0.20","0.00","","","0.10","","0.00","","3.00","","","0.00","","nat capital, Formians",0.1,0,""
"The Great Jungle","Cifgow",166989,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Klisey",133591,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Antatin",66796,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Vloridge",50097,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Krarby",83495,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Plegow",50097,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Strence",100194,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Itavine",83495,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Trelross",33399,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Vlefmery",83495,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Zhievine",133591,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Cranstin",100194,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Icomore",66796,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Onimouth",33399,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Wralvale",133591,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Zlonio",16700,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Idotol",33399,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Srord",66796,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Evophia",16700,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Andoridge",66796,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Wrueset",16700,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Great Jungle","Ucrouvine",83495,"0.00","0.00","0.00","0.00","0.15","0.00","","","","","0.00","","","","","0.00","","",0,0,""
"The Myrkur Imperium","Myrkur",51429,"0.10","0.15","0.10","0.10","0.15","0.01","","0.10","0.10","","0.00","","","","","0.00","350.00","national capital, high medieval industry, trade 3",0.5599999999999999,2808023.4,""
"The Myrkur Imperium","Drempist",8247,"0.10","0.15","0.10","0.10","0.10","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.41,348848.1,""
"The Myrkur Imperium","Durgist",4939,"0.10","0.15","0.10","0.10","0.10","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.36,134340.8,""
"The Myrkur Imperium","Zogate",3293,"0.10","0.15","0.10","0.10","0.10","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.36,89569.59999999999,""
"The Myrkur Imperium","Wraka",9896,"0.10","0.15","0.10","0.10","0.10","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.41,418600.8,""
"The Myrkur Imperium","Zrila",8488,"0.10","0.10","0.10","0.10","0.15","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.31000000000000005,222385.6,""
"The Myrkur Imperium","Inegend",12757,"0.10","0.10","0.10","0.10","0.15","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.36000000000000004,520485.60000000003,""
"The Myrkur Imperium","Daxtol",25563,"0.10","0.10","0.10","0.10","0.15","0.01","","0.05","0.05","","0.00","","","","","0.00","350.00","high medieval industry, trade 2",0.41000000000000003,1261534.05,""
"The Myrkur Imperium","Sradlas",15914,"0.10","0.05","0.10","0.10","0.05","0.01","","0.05","0.05","","0.00","","","","","0.00","350.00","high medieval industry, trade 2",0.36,757506.3999999999,""
"The Myrkur Imperium","Iklolk",5359,"0.10","0.05","0.10","0.10","0.00","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.26,135046.8,""
"The Myrkur Imperium","Xeson",2297,"0.10","0.05","0.10","0.10","0.00","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.26,57884.4,""
"The Myrkur Imperium","Covine",766,"0.10","0.05","0.10","0.10","0.00","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.26,19303.2,""
"The Myrkur Imperium","Suver",12757,"0.10","0.10","0.10","0.10","0.15","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.36000000000000004,520485.60000000003,""
"The Myrkur Imperium","Stohull",45172807335,"0.10","0.15","0.10","0.10","0.15","0.01","","0.05","","","0.00","","","","4300000.00","0.43","300.00","medium medieval industry, trade 2",0.41,1910809750270.5,"large gold, gems"
"The Myrkur Imperium","Chabus",6214016545,"0.10","0.15","0.10","0.10","0.15","0.01","","0.00","","","0.00","","","","1200000.00","0.12","200.00","low medieval industry, trade 1",0.36,169021250023.99997,"large coal, iron, copper"
"The Myrkur Imperium","Woiyving",12782,"0.10","0.15","0.10","0.10","0.15","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.41,540678.6,""
"Theocracy","Constantinople",51158,"0.05","0.00","-0.05","0.10","0.15","0.01","","0.10","0.10","","0.00","","","","","0.00","350.00","nat capital, high medieval industry, trade 3,",0.26,1128033.9,""
"Theocracy","Istros",7892,"0.05","0.00","-0.05","0.10","0.05","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.060000000000000005,83655.2,""
"Theocracy","Thracia",42315,"0.05","0.00","-0.05","0.10","0.15","0.01","","0.05","","","0.00","","","","","0.00","300.00","medium medieval industry, trade 2",0.11,704544.7500000001,""
"Theocracy","Kavala",3956,"0.05","0.00","-0.05","0.10","0.05","0.01","","0.05","","","0.00","","","","","0.00","200.00","low medieval industry, trade 2",0.11,43911.600000000006,""
"Theocracy","Perinthus",4900,"0.05","0.00","-0.05","0.10","0.10","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.060000000000000005,51940,""
"Theocracy","Aenos",612122373,"0.05","0.00","-0.05","0.10","0.05","0.01","","0.00","","","0.00","","","","400000.00","0.04","200.00","low medieval industry, trade 1",0.060000000000000005,6488497153.8,"moderate copper, iron"
"Zakhara","Zakhara",1559,"0.01","","0.05","0.00","0.15","0.01","","0.00","0.10","","0.00","0.10","-0.20","","","0.00","200.00","nat capital, low medieval industry, trade 1, all desert giant pop",0.26,3928.68,""
